2.573256914556125707e-01,4.330104590373811124e-01,3.612609029104197345e-01,6.267798431827806827e-01
2.517360096335892194e-01,5.564024620804584043e-01,4.102427113212020471e-01,5.296474886944608773e-01
2.595842718509828728e-01,6.536243423204721736e-01,2.792383238771732890e-01,4.093602001735049400e-01
2.554405536636039642e-01,6.330821528436240131e-01,3.957850616947027333e-01,2.560493984725314975e-01
2.620642155904135961e-01,7.025617233325612832e-01,4.493037316098420497e-01,4.401299183788530689e-01
2.533004828670115671e-01,4.426748297487970718e-01,2.924812777057750335e-01,4.735604258388048660e-01
2.410687813585568051e-01,6.073235061005531898e-01,7.783332041387202027e-01,3.796624667039673051e-01
2.287910818419547354e-01,4.717305381429416355e-01,7.613709175418856834e-01,3.954509067488439777e-01
2.327394286269992563e-01,6.313092764199327300e-01,3.503883571347465309e-01,4.218975706054250985e-01
2.294434784220769075e-01,5.938578855831214698e-01,5.310790651231562798e-01,4.316285915822329899e-01
2.188611641352764536e-01,4.777408386374267790e-01,7.547453408899995608e-01,3.647258148747233308e-01
2.238875514679108392e-01,8.896337172387588366e-01,4.135600282917808457e-01,3.487895463183330325e-01
2.196717762477149449e-01,6.033977828276249067e-01,5.164506003135587164e-01,4.151434274457087570e-01
2.137479327324527389e-01,3.962765909684122789e-01,5.880232044474076325e-01,4.731936479181603206e-01
2.191268985568228800e-01,5.813038455353689571e-01,4.975182518802292453e-01,4.593760411641911734e-01
2.243418119636118035e-01,4.188100926865858664e-01,3.355841234282568308e-01,6.075889483198952945e-01
2.192835357864879597e-01,5.119072166691963632e-01,6.619926519784492536e-01,4.327310668392996273e-01
2.286733454597253967e-01,4.037670504568877106e-01,5.604454620174686985e-01,5.308502533509791288e-01
2.288508767968266966e-01,5.310426267371266551e-01,6.033390652106840335e-01,4.127319649079358999e-01
2.277363659004123519e-01,6.139667041885152887e-01,5.288099914225511400e-01,4.119966652257956996e-01
2.456235010457064050e-01,3.790501787754431140e-01,5.705602882125122566e-01,6.565567044146058961e-01
2.523915333622355206e-01,3.457416327320054217e-01,2.803718196353659486e-01,6.388241970521995050e-01
2.447165478242823156e-01,5.281699594062834180e-01,5.747734709995927505e-01,3.500693792125468828e-01
2.434570628276873094e-01,5.889906712948279610e-01,5.899885465729907130e-01,4.630907048876366505e-01
2.386349969995578135e-01,5.491305362638363441e-01,3.664087671160792814e-01,5.049390672579251449e-01
2.342988181776775036e-01,5.922337013353330404e-01,3.820893493834566779e-01,5.096043509874796928e-01
2.222654602390363721e-01,4.601717389182813367e-01,4.945889845182080968e-01,4.006264401721925661e-01
2.348752173318047198e-01,3.675513718227934046e-01,3.864126413783054437e-01,6.734374754194262236e-01
2.263029527608892977e-01,6.174567780902353586e-01,5.846443110427638201e-01,3.206753808638735381e-01
2.192303236459949289e-01,5.469085475409745101e-01,5.983238660281183785e-01,4.119769390316151414e-01
2.226617475391989842e-01,4.409359121117832347e-01,4.361328816803726194e-01,4.724794341974644651e-01
2.227673627599600081e-01,6.225091561830681242e-01,5.054048674105465766e-01,4.237390520320138410e-01
2.270220766948654045e-01,4.110890896259999372e-01,4.936681543912683767e-01,5.174433930699099404e-01
2.204611661161024472e-01,5.768076972982334460e-01,7.595414604017164395e-01,2.897220454688623770e-01
2.135511340537306069e-01,5.893904670688787650e-01,7.669425088075639829e-01,3.363799870725916463e-01
2.090563193605490255e-01,5.217552748529800111e-01,5.966507280898970533e-01,5.094687065414036375e-01
2.250887743876432978e-01,3.612446663613247400e-01,3.795797695666915939e-01,7.118612574660528880e-01
2.292917133807819141e-01,6.617921717273148596e-01,3.550059521766527615e-01,4.429546595148792787e-01
2.252791475472335492e-01,7.247373718050228453e-01,2.472637354182038727e-01,5.560779889279927612e-01
2.358587553147231120e-01,5.240532898846255172e-01,3.264218706883854626e-01,7.389796161722782530e-01
2.362584009393060569e-01,4.681520271682084733e-01,3.272449676345867697e-01,6.248771261459007409e-01
2.350391158512721290e-01,5.906007491802350851e-01,5.389714026811229797e-01,5.091159557466413688e-01
2.254230221725848082e-01,4.910225726226056242e-01,6.635851142821339588e-01,3.739925458056693741e-01
2.190235147826484763e-01,7.034051367435965041e-01,3.034003563339137122e-01,5.502661959042423057e-01
2.195985626535303936e-01,6.583739100782337594e-01,5.871459917198041945e-01,3.538564324381373583e-01
2.279010394687261964e-01,5.653481011346260798e-01,3.663905555176564244e-01,3.884744739518899426e-01
2.337638479497599064e-01,5.769614221251663233e-01,6.384639540489590592e-01,4.863413202667439816e-01
2.163310760772958474e-01,7.731131532306173559e-01,5.818905504021593122e-01,2.128800704020590295e-01
2.169622972716425124e-01,5.784328714692786866e-01,3.222389436202062196e-01,5.123127331656096572e-01
2.164855528858851130e-01,7.936836520370360581e-01,3.362371966841819493e-01,3.364145289912020553e-01
2.157218976298551638e-01,5.624468468359226092e-01,3.063609768571624592e-01,4.414217111869900845e-01
2.076881489687849580e-01,6.691921135203562354e-01,3.231181532712764648e-01,5.136638778696008822e-01
2.158483022766830572e-01,3.438472228410355269e-01,4.408696821877632344e-01,6.102984248533127598e-01
2.090707006591685513e-01,6.412532841519852367e-01,4.366713027558273841e-01,4.988446967539426069e-01
1.988337743416224157e-01,6.025948721172627032e-01,5.552979597927275579e-01,3.873736451596790920e-01
2.006598974209126141e-01,7.036920483321642550e-01,4.009648512668448350e-01,3.308116708759791802e-01
2.071301740443658446e-01,4.341274204088637623e-01,4.189779765617756002e-01,5.582502512430912445e-01
1.874626233825509303e-01,5.238538095900280300e-01,6.909709285185789973e-01,3.278882540236913723e-01
1.853335204256367774e-01,6.642109488161682673e-01,1.856097655597434004e-01,5.920881143180343198e-01
1.948948074340393077e-01,4.458520929201774119e-01,2.624415978102030422e-01,5.300775389612579769e-01
1.966309502257885811e-01,4.230718132223641459e-01,6.200932131016511084e-01,5.113106199515821126e-01
1.873901152426569183e-01,5.753056353447250082e-01,5.351858675078965399e-01,4.538084708481474605e-01
2.000305253381284842e-01,6.053690306849052183e-01,3.376876516421918328e-01,4.652216259047023961e-01
2.046329215153974701e-01,3.997545939800741244e-01,3.548419643293205805e-01,5.227539420923505986e-01
1.928171861388108255e-01,4.437048034652802397e-01,5.443699385988375328e-01,4.519009773328000468e-01
1.976244779531199924e-01,4.465694422188997148e-01,3.023545399036092762e-01,4.512726698147825899e-01
1.902417886284197834e-01,5.050851520648260706e-01,5.184085046268945840e-01,4.636019320566239776e-01
1.898106454843286883e-01,5.995480581562055988e-01,5.158978094150332705e-01,4.739115090415096376e-01
1.962614767201458221e-01,3.755720403503626237e-01,5.151013153024858182e-01,5.690230125650740378e-01
2.026789059284865857e-01,3.699362998947791081e-01,5.268910166947845530e-01,5.045552586591537381e-01
2.075523112759540822e-01,5.170585492576197373e-01,3.808622314067932613e-01,6.769195873610200920e-01
2.079611737200295352e-01,3.648627303578283465e-01,5.589340080017697332e-01,5.528512972027243011e-01
1.937636476114690254e-01,6.255081783736854417e-01,7.104386987211660509e-01,3.151778855570730453e-01
1.941665379315082873e-01,4.158008938990952474e-01,5.391234779832402291e-01,4.923512850402508301e-01
1.892366158810361298e-01,5.449297456573484189e-01,3.088957440605145655e-01,5.067961636881366250e-01
2.015496058338115404e-01,2.923825882586291725e-01,5.208517601489046633e-01,5.356817717650723676e-01
1.998128401001011412e-01,4.746636092822650310e-01,1.880386023911790327e-01,6.790084365049663395e-01
1.984808114257674561e-01,6.101459905782643522e-01,5.096500439023426976e-01,4.367548584622326646e-01
1.949601309181119291e-01,6.107676140219759908e-01,5.581459699267911079e-01,3.453700630518762860e-01
1.913618938783443468e-01,5.262409881175559301e-01,4.017664244274585239e-01,4.880720717375882090e-01
1.885750251933515642e-01,3.731556514993664142e-01,5.982585279737128170e-01,4.289728915136852838e-01
1.799630123560760353e-01,6.705733657668166980e-01,4.008815095795065231e-01,2.905584417274482689e-01
1.942801316619338081e-01,3.370582506751120810e-01,2.987808027469744943e-01,7.906293287529164715e-01
1.753927489341009505e-01,5.730735562670109529e-01,7.826622997831615969e-01,2.615207213015381393e-01
1.851587035092308042e-01,4.829448303454408897e-01,6.444752957239028301e-01,5.617162450951050934e-01
2.045545177636469703e-01,2.759970605034731128e-01,4.620708925742499917e-01,6.510242361838125547e-01
1.972916878647339445e-01,5.195687460759091936e-01,5.291431167779393485e-01,3.926651062561760663e-01
1.932091612826170035e-01,6.744452867480028591e-01,5.404304148651745132e-01,3.688951539339455077e-01
1.888505576496086746e-01,5.398934329624831552e-01,6.318243402140809595e-01,3.965402615360725802e-01
1.920714293274343731e-01,4.048394921182035811e-01,4.999407054535904282e-01,5.387560930008132853e-01
2.036508871211708538e-01,3.181726889420319337e-01,4.820209842984111703e-01,5.350175275323888480e-01
1.930154518935367491e-01,4.016371381629413873e-01,5.398684931233740381e-01,3.381884905260009733e-01
1.925386135119353526e-01,6.571962439182947868e-01,2.498327448153206121e-01,6.317898210019130545e-01
1.936404574613703744e-01,6.462930765621694995e-01,6.965461716885654742e-01,4.694883929456510896e-01
1.955510050653472831e-01,5.651044482038874994e-01,4.531634651674743552e-01,4.925212238140167509e-01
2.070439377513224599e-01,4.384286912191086572e-01,2.358919342964941879e-01,6.682555555909761580e-01
2.059671201261821238e-01,7.159373297302455974e-01,4.084290247338928648e-01,3.333930850214181785e-01
2.190360633197414586e-01,4.745159463479429185e-01,6.462169997688687051e-01,6.109910379678333836e-01
2.048924158434459741e-01,5.457621026890039362e-01,5.590988357675942266e-01,3.519459846384136448e-01
1.938259735274812101e-01,5.942188336116708269e-01,4.977932066337590333e-01,2.982675462008159695e-01
1.809849317650247258e-01,3.497601205869998453e-01,6.125897416572353427e-01,3.806338169930258974e-01
1.805192202308560923e-01,5.056373708758322705e-01,7.078204154932792314e-01,4.990572292851922498e-01
1.901393211937616456e-01,4.781572688604536214e-01,2.945404736536598733e-01,6.006525155881647926e-01
1.906431473497249840e-01,4.236467840474070767e-01,2.246041326244855862e-01,5.109564603312654052e-01
1.894080218917295610e-01,5.272644782627378124e-01,5.186912135434187388e-01,4.687085938585101030e-01
1.847643980957656140e-01,5.279052964957008376e-01,4.322167103125146292e-01,4.848615110969972664e-01
1.976096154115083436e-01,3.923678412353940326e-01,4.386785926195497232e-01,6.753087582853434245e-01
1.798973683569684567e-01,8.112503724304332975e-01,1.091848529925281142e-01,5.315738744078016831e-01
1.732530671646799192e-01,5.238269090128597760e-01,4.354343644240677436e-01,4.444327935743190294e-01
1.841101407417866653e-01,5.550012528061789574e-01,2.905774826347781170e-01,6.894680951951662751e-01
1.882879986589856003e-01,6.876612000957074144e-01,3.894783085257510491e-01,4.625896816340781537e-01
1.850845139203656231e-01,6.199911285292165619e-01,3.867673543897454103e-01,5.557394252138317947e-01
1.949853681606583677e-01,4.535209969944432595e-01,5.897450149843225242e-01,5.218933101372185135e-01
1.923390548106240772e-01,6.055884571092043922e-01,3.246957640004661805e-01,5.492123285826612245e-01
1.907575796012181968e-01,6.613398760822937206e-01,5.889982804762250446e-01,4.381165357245265235e-01
1.787258800175735018e-01,3.854729876303542024e-01,5.625448107572116330e-01,4.050877406558918148e-01
1.937120142626298502e-01,4.116895633957554090e-01,4.484664813244199633e-01,7.702363448839548710e-01
1.928838340997529599e-01,6.782064719516427420e-01,2.601882594867654941e-01,6.544792599254629639e-01
2.023074888843083841e-01,4.548872547322190263e-01,4.355131397025121531e-01,6.258647819984706206e-01
2.018189365940017410e-01,5.216607761191798254e-01,4.586963968384345502e-01,4.676290816019882945e-01
2.081676485283523448e-01,3.079608630337143937e-01,6.398275705011116088e-01,5.205909506485869587e-01
2.111357703876564074e-01,4.756320932306191684e-01,5.014924746852743587e-01,4.979767934756172965e-01
2.027738522189679315e-01,5.403320288459805276e-01,6.018027511940673424e-01,4.440156214585262440e-01
2.068098712790131799e-01,3.339258419286755819e-01,4.328063847105106943e-01,4.882919692652029631e-01
2.154760499885810532e-01,5.131672027049265505e-01,3.595769680225117115e-01,5.487157813244154525e-01
2.156970118540897374e-01,4.118777019276185225e-01,3.603511773453733635e-01,6.443625556303727020e-01
2.092397833712809074e-01,6.342357795714577140e-01,5.787104821761578366e-01,3.717613800071372099e-01
1.976888109397023641e-01,5.874581772371970656e-01,5.369214734701415193e-01,4.177051588523210124e-01
2.201805780147623182e-01,3.678713144735575868e-01,4.759193837020747608e-01,7.965177502902083262e-01
2.261643864509679247e-01,4.742061314954332807e-01,6.135992835019410396e-01,5.007710403076074401e-01
2.253412673225838603e-01,5.433450516756268556e-01,1.951488269996546898e-01,5.240387814836496849e-01
2.404778448908544419e-01,2.979373912273901026e-01,6.036268258724868385e-01,5.372328023109937956e-01
2.356668113828632727e-01,7.318832942586939172e-01,3.592163651656629098e-01,4.878270152489448952e-01
2.222419581066574779e-01,4.994436583988236533e-01,6.999048305957501492e-01,2.907174500177200915e-01
2.275452483703048756e-01,4.446210141121188508e-01,4.207375988614097118e-01,5.996628616216364005e-01
2.327628568996757963e-01,3.523741730098750580e-01,4.691381371065952988e-01,5.203238660530848936e-01
2.366865143490954893e-01,4.834102205377736605e-01,5.164812960421426569e-01,4.739802389451460152e-01
2.384601829046104626e-01,3.621625387040227073e-01,4.399805399160056640e-01,5.066928888759298921e-01
2.474633393913947543e-01,3.159272844621480170e-01,6.119393135511645987e-01,5.507905319390177246e-01
2.477157804867147206e-01,5.795275650430805614e-01,4.796790284273713678e-01,4.885213466333842569e-01
2.437607822156522275e-01,6.555067650965180626e-01,5.411894277050374180e-01,3.607582752536991899e-01
2.396652383194393110e-01,5.099429965774154860e-01,5.543438510672373809e-01,4.784322495935180442e-01
2.359036000703582658e-01,7.174849678606337600e-01,5.130772573043411722e-01,3.351980279631870396e-01
2.232023399163267641e-01,6.417870427887789608e-01,7.289042917960522061e-01,2.274281960447352979e-01
2.323082151340187806e-01,5.004074794268432713e-01,5.052255796812257227e-01,5.522380116232468161e-01
2.292044176831851132e-01,6.786232788593810072e-01,2.247776114830460914e-01,4.957205267058006903e-01
2.247329811893692408e-01,3.579065261480358640e-01,6.827226908638204250e-01,4.755418795924501452e-01
2.168792460635913244e-01,5.089338838157105860e-01,4.552177187317383855e-01,4.388426623424705464e-01
2.188789499491292645e-01,4.362299549162604873e-01,3.895933171590684196e-01,5.899742698631094129e-01
2.170480722313428146e-01,7.537290930267098732e-01,5.974635916522380574e-01,3.293720920973758348e-01
2.203143779325102969e-01,5.459262350463597313e-01,5.837881944548000135e-01,5.201208792772417100e-01
2.413018923784449044e-01,3.363029004806711852e-01,4.763352403999381868e-01,6.821596871319401956e-01
2.365505407161805351e-01,5.303965516078874565e-01,4.797219795829067435e-01,4.893711299256052194e-01
2.316690941384393909e-01,6.792114360679635254e-01,2.930754990534659155e-01,4.880084076670873627e-01
2.370781725973927223e-01,5.050559736881996553e-01,4.539045456906595777e-01,6.098784561253074443e-01
2.524326663089837552e-01,2.259242899925892889e-01,3.650013173946709544e-01,6.215326114294250637e-01
2.552910875303453508e-01,4.593592868414626551e-01,3.991474171678166538e-01,5.648404512152173096e-01
2.484619040641078414e-01,4.129053244350528451e-01,5.498370340103901910e-01,3.557062878906687153e-01
2.638085029193177888e-01,2.932327452146027413e-01,3.520948241614909047e-01,7.587157920774774134e-01
2.739731729785788161e-01,4.317886687627194853e-01,4.362205070021419884e-01,6.311187023819956332e-01
2.829055921961369791e-01,8.048949390458004505e-01,3.370225285453807285e-01,3.542281011819680137e-01
2.798290906198204198e-01,4.290475483301879889e-01,5.755259892495039331e-01,3.919269696381459389e-01
2.841678987171718518e-01,4.838543287746466248e-01,5.104691787221200538e-01,4.754907479590295138e-01
2.897175288832229967e-01,5.230170466836684406e-01,5.476823480495548457e-01,4.465017502093590607e-01
2.827242860423595516e-01,4.957450441165872079e-01,6.782521951478119870e-01,4.256923305061326990e-01
2.936635033826391350e-01,3.703911354554825230e-01,5.202540831655817488e-01,5.620884365076640465e-01
3.000491389118238317e-01,4.579575609383853552e-01,6.295543256507334373e-01,5.310548330862314703e-01
3.019231158439907858e-01,3.984569416222173421e-01,4.361224829344741982e-01,4.455661115844515852e-01
3.043097077667837880e-01,6.331057615915340886e-01,5.197372522405389050e-01,4.851982154133990255e-01
3.059692940212883627e-01,5.645640352667390394e-01,4.259452598048573679e-01,4.466397388370736410e-01
2.999737886870406101e-01,7.120687945104920979e-01,5.684223441599285387e-01,3.280940298215688777e-01
3.032008600291220546e-01,7.659678502979315740e-01,3.973387552212227503e-01,4.116312634858325659e-01
3.193053464171669020e-01,3.419352573075294388e-01,6.928223504775221642e-01,5.107931619846004523e-01
3.150042359245048829e-01,3.822925761343262119e-01,3.017836405822809098e-01,5.644343972653571573e-01
3.101724383128754425e-01,6.375691361290515280e-01,3.622311081488452933e-01,5.219413978449449765e-01
3.093212978655586198e-01,6.080676362413247604e-01,2.992800308656615726e-01,5.850377092330322215e-01
3.033957096389130470e-01,7.879033825589727424e-01,4.159173006174932685e-01,2.616370154261992154e-01
3.064076247026292776e-01,5.117862552925943609e-01,5.037249026967627330e-01,5.171964437922682567e-01
3.159719036122012881e-01,5.430659612263559755e-01,3.691446914515927880e-01,6.887722224139433136e-01
3.198036671371156103e-01,5.211314956251396069e-01,4.681958780403523424e-01,4.918238728889572919e-01
3.258735161725923035e-01,5.715152265925337316e-01,5.322174236215873044e-01,4.885838455426141924e-01
3.412978641196815488e-01,4.786460198436274238e-01,5.391504498301050718e-01,6.476453374139843344e-01
3.354615971593730706e-01,6.429891191546097673e-01,5.661239255879211285e-01,4.264732259027280703e-01
3.192762332409202486e-01,6.583462970942132175e-01,6.345424329861797386e-01,2.443530435136312684e-01
3.257863235746967234e-01,2.446266185329487031e-01,5.860580000067066031e-01,5.882157630717317343e-01
3.253756843670103649e-01,5.606719673946251037e-01,4.025034260170162748e-01,4.100402688539641627e-01
3.328882632423812993e-01,3.422201239531290629e-01,3.482641982700054317e-01,5.594583176598892926e-01
3.154004960943410651e-01,5.009860467746620749e-01,7.096692119421276201e-01,3.233363219055556681e-01
3.129915525391524511e-01,5.593791909423664332e-01,4.227116555234470274e-01,4.794159383400420915e-01
3.178923968674425282e-01,6.365434001141363485e-01,3.766390727899843749e-01,3.763124542455850152e-01
3.123508754502566376e-01,5.750439479197750892e-01,5.564086460376319598e-01,3.043984262940226948e-01
3.177876125106209315e-01,5.552398805192887421e-01,5.045174433159363980e-01,4.773120324436935236e-01
3.194776868023794236e-01,6.677096116511309631e-01,5.869548378344808803e-01,4.085604329877953189e-01
3.211704813178997142e-01,7.765957351061437697e-01,6.252304952511427150e-01,3.194453959128165099e-01
3.248010054445060746e-01,4.426077143848399786e-01,4.506488932113789092e-01,5.761431424298428805e-01
3.431492316205506654e-01,2.737732839299139020e-01,5.404927087368555094e-01,6.242401504778293253e-01
3.441755675704740725e-01,6.476255586955401711e-01,4.776566318659654642e-01,3.427987138760733576e-01
3.298799537170040708e-01,6.689573934702554014e-01,6.297264050987494421e-01,2.833619870675803121e-01
3.433610710970071977e-01,4.318539965748914300e-01,5.701718700418995089e-01,5.853324032615245809e-01
3.523306904678662477e-01,2.999647839232116309e-01,3.435635133240705907e-01,6.805445443606272793e-01
3.519986974260689294e-01,7.204548983265299800e-01,5.888149879079805915e-01,3.327095259928684046e-01
3.384906759381252073e-01,4.319053055324275081e-01,7.037989508692868990e-01,3.597359731407967498e-01
3.418794350317853059e-01,5.431561420625883319e-01,3.893118708652443249e-01,3.887314987143345446e-01
3.361238663666199500e-01,5.476108568686759437e-01,5.030885765097836693e-01,3.808625435519221170e-01
3.329472054112869728e-01,4.208314829218542386e-01,5.730608278230922004e-01,4.523324874594447653e-01
3.180456049585203004e-01,8.403673147095254148e-01,7.655044389399372484e-01,2.634439196224880320e-01
3.279848754729783877e-01,3.189880868998860031e-01,5.685483261367035857e-01,6.153865318619867741e-01
3.320687759532603422e-01,5.089162811604467374e-01,4.439187473663926409e-01,5.648121511003167949e-01
3.278376682748813664e-01,6.411950265291296303e-01,6.268119851905915585e-01,4.326796516156659611e-01
3.351181197562596026e-01,4.074313134695031202e-01,1.938673651779463936e-01,6.920228430364816496e-01
3.529085562402585197e-01,2.991366465664914709e-01,4.809094792326284451e-01,6.942831068656754034e-01
3.549527451423344360e-01,5.226099524404299590e-01,5.566082391058371215e-01,4.701596031709004975e-01
3.546317572483559388e-01,5.105328486931597354e-01,4.669449384901414035e-01,5.017617682149783098e-01
3.539380622270655863e-01,5.873427147685519323e-01,5.613625681627186781e-01,4.121729525484998935e-01
3.569052239291465867e-01,3.198183829531183742e-01,4.101379663394293940e-01,5.059438707930928869e-01
3.557069890104997967e-01,8.657318351565648218e-01,6.914150977678850118e-01,3.835117686007454285e-01
3.466786152536514010e-01,7.166248434773825338e-01,6.478170976595379882e-01,2.940632677895179681e-01
3.485395718313881730e-01,6.678866893348658351e-01,4.415166802513070810e-01,5.557177304896406822e-01
3.516647089958837569e-01,5.625208093213330818e-01,4.634137530172821040e-01,4.387496598825284533e-01
3.606662485414844355e-01,7.531498656119971491e-01,3.993619473872506154e-01,3.653449516102434402e-01
3.508693461634209143e-01,5.251185455782438893e-01,6.591830670528988634e-01,2.864458321884780778e-01
3.444046424003346374e-01,7.747650974499036280e-01,5.894501809654344449e-01,2.745491649561525582e-01
3.480175651394006309e-01,5.125583718215310780e-01,4.503943248722113157e-01,5.249427341656108803e-01
3.562766254701514868e-01,6.355358403158281044e-01,3.672813554924014845e-01,4.264589727537965169e-01
3.622836518661429750e-01,7.403315673077994763e-01,4.706533784071298410e-01,4.403592726898561405e-01
3.633578939171044908e-01,6.302985545147360424e-01,4.702872774977807091e-01,5.193462533288011329e-01
3.510151426475260905e-01,5.064132426662224518e-01,5.300819863345490601e-01,3.716640708885717292e-01
3.325648312981002164e-01,7.454269870510943363e-01,6.111004543071045791e-01,1.556766866521137049e-01
3.412131846555155334e-01,3.156341805005208334e-01,2.722828141492975029e-01,6.262567469407471776e-01
3.384284099663332768e-01,7.477930754885921960e-01,3.277910663472661801e-01,5.139194230849594147e-01
